projectDescriptionID,trapVisitID,siteName,subSiteName,visitTime,visitTime2,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,turbidity
10,3949,Tisdale Weir RST,RL,2017-11-14T09:30:34Z,2017-11-14T09:30:34Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.35000002384186,Yes,1,1,55,12.6999998092651
10,3950,Tisdale Weir RST,RR,2017-11-14T09:30:34Z,2017-11-14T09:30:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,2.59999990463257,Yes,1,1.79999995231628,55,12.6999998092651
10,3951,Tisdale Weir RST,RL,2017-11-15T16:00:34Z,2017-11-15T16:00:34Z,Continue trapping,No fish were caught,Trap functioning normally,2338,1.70000004768372,1.5,Yes,1,1.39999997615814,55,14.6999998092651
10,3952,Tisdale Weir RST,RR,2017-11-15T16:00:34Z,2017-11-15T16:00:34Z,Continue trapping,Processed fish,Trap functioning normally,3880,2.20000004768372,2.29999995231628,Yes,1,1.79999995231628,55,14.6999998092651
10,3953,Tisdale Weir RST,RL,2017-11-16T09:45:34Z,2017-11-16T09:45:34Z,Continue trapping,Processed fish,Trap functioning normally,1731,1.60000002384186,1.60000002384186,Yes,1,1.60000002384186,56,10.8900003433228
10,3954,Tisdale Weir RST,RR,2017-11-16T09:45:34Z,2017-11-16T09:45:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,2.5,Yes,1,1.79999995231628,56,10.8400001525879
10,3955,Tisdale Weir RST,RL,2017-11-17T11:30:34Z,2017-11-17T11:30:34Z,Continue trapping,Processed fish,Trap functioning normally,2299,1.79999995231628,1.79999995231628,Yes,1,1.39999997615814,54,14.6999998092651
10,3956,Tisdale Weir RST,RR,2017-11-17T11:30:34Z,2017-11-17T11:30:34Z,Continue trapping,Processed fish,Trap functioning normally,3463,2,2.09999990463257,Yes,1,2.5,54,14.6999998092651
10,3957,Tisdale Weir RST,RL,2017-11-18T09:15:34Z,2017-11-18T09:15:34Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,NA,Yes,1,1.5,54,14.6499996185303
10,3958,Tisdale Weir RST,RR,2017-11-18T09:15:34Z,2017-11-18T09:15:34Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.84999990463257,Yes,1,2,54,14.6499996185303
10,3959,Tisdale Weir RST,RL,2017-11-19T10:00:34Z,2017-11-19T10:00:34Z,Unplanned restart,Processed fish,Trap functioning normally,NA,0,2.45000004768372,Yes,1,1.70000004768372,53,29.0499992370605
10,3960,Tisdale Weir RST,RR,2017-11-19T10:00:34Z,2017-11-19T10:00:34Z,Continue trapping,Processed fish,Trap functioning normally,3318,2.20000004768372,3.15000009536743,Yes,1,2.09999990463257,53,29.0499992370605
10,3961,Tisdale Weir RST,RL,2017-11-20T10:00:34Z,2017-11-20T10:00:34Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.15000009536743,Yes,1,1.39999997615814,54,23.3500003814697
10,3962,Tisdale Weir RST,RR,2017-11-20T10:00:34Z,2017-11-20T10:00:34Z,Continue trapping,Processed fish,Trap functioning normally,3558,2.25,2.59999990463257,Yes,1,1.60000002384186,54,23.3500003814697
10,3963,Tisdale Weir RST,RL,2017-11-21T09:45:34Z,2017-11-21T09:45:34Z,Continue trapping,Processed fish,Trap functioning normally,2978,2,2.40000009536743,Yes,1,1.39999997615814,54,17.6000003814697
10,3964,Tisdale Weir RST,RR,2017-11-21T09:45:34Z,2017-11-21T09:45:34Z,Continue trapping,Processed fish,Trap functioning normally,3311,2.40000009536743,2.75,Yes,1,2.29999995231628,54,17.6000003814697
10,3965,Tisdale Weir RST,RL,2017-11-22T09:30:34Z,2017-11-22T09:30:34Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.5,Yes,1,1.39999997615814,54,14.6000003814697
10,3966,Tisdale Weir RST,RR,2017-11-22T09:30:34Z,2017-11-22T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,3233,2.29999995231628,3,Yes,1,1.89999997615814,54,14.6000003814697
10,3967,Tisdale Weir RST,RL,2017-11-23T09:30:34Z,2017-11-23T09:30:34Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.65000009536743,Yes,1,1.79999995231628,54,16.1499996185303
10,3968,Tisdale Weir RST,RR,2017-11-23T09:30:34Z,2017-11-23T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,2733,1.20000004768372,2.75,Yes,1,2.09999990463257,54,16.1499996185303
10,3969,Tisdale Weir RST,RL,2017-11-24T10:30:34Z,2017-11-24T10:30:34Z,Continue trapping,Processed fish,Trap functioning normally,3467,2.09999990463257,2.15000009536743,Yes,1,1.79999995231628,58,15.6999998092651
10,3970,Tisdale Weir RST,RR,2017-11-24T10:30:34Z,2017-11-24T10:30:34Z,Continue trapping,Processed fish,Trap functioning normally,2164,1.5,2.75,Yes,1,2.09999990463257,58,15.6999998092651
10,3971,Tisdale Weir RST,RL,2017-11-25T08:45:34Z,2017-11-25T08:45:34Z,Continue trapping,Processed fish,Trap functioning normally,2608,1.79999995231628,2,Yes,1,1.20000004768372,56,18.7999992370605
10,3972,Tisdale Weir RST,RR,2017-11-25T08:45:34Z,2017-11-25T08:45:34Z,Continue trapping,Processed fish,Trap functioning normally,2657,1.60000002384186,2.09999990463257,Yes,1,1.79999995231628,56,18.7999992370605
10,3973,Tisdale Weir RST,RL,2017-11-26T08:30:34Z,2017-11-26T08:30:34Z,Continue trapping,Processed fish,Trap functioning normally,2751,1.70000004768372,1.89999997615814,Yes,1,1.10000002384186,58,13.3500003814697
10,3974,Tisdale Weir RST,RR,2017-11-26T08:30:34Z,2017-11-26T08:30:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,2.20000004768372,Yes,1,1.79999995231628,58,13.3500003814697
10,3975,Tisdale Weir RST,RL,2017-11-27T10:15:34Z,2017-11-27T10:15:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,1.89999997615814,Yes,1,1.20000004768372,57,20.0499992370605
10,3976,Tisdale Weir RST,RR,2017-11-27T10:15:34Z,2017-11-27T10:15:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,2.34999990463257,Yes,1,1.89999997615814,57,20.0499992370605
10,3977,Tisdale Weir RST,RL,2017-11-28T09:30:34Z,2017-11-28T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,2768,2,1.79999995231628,Yes,1,1.20000004768372,55,15.3000001907349
10,3978,Tisdale Weir RST,RR,2017-11-28T09:30:34Z,2017-11-28T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,3293,2.25,2.5,Yes,1,1.60000002384186,55,15.3000001907349
10,3979,Tisdale Weir RST,RL,2017-11-29T13:15:34Z,2017-11-29T13:15:34Z,Continue trapping,Processed fish,Trap functioning normally,3665,1.95000004768372,2,Yes,1,1.29999995231628,56,17.8999996185303
10,3980,Tisdale Weir RST,RR,2017-11-29T13:15:34Z,2017-11-29T13:15:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,2.54999995231628,Yes,1,1.60000002384186,56,17.8999996185303
10,3981,Tisdale Weir RST,RL,2017-11-30T10:00:34Z,2017-11-30T10:00:34Z,Continue trapping,Processed fish,Trap functioning normally,2419,2,1.79999995231628,Yes,1,1.20000004768372,55,12.3000001907349
10,3982,Tisdale Weir RST,RR,2017-11-30T10:00:34Z,2017-11-30T10:00:34Z,Continue trapping,Processed fish,Trap functioning normally,3220,2.70000004768372,2.70000004768372,Yes,1,1.20000004768372,55,12.3000001907349
10,3983,Tisdale Weir RST,RL,2017-12-01T09:30:34Z,2017-12-01T09:30:34Z,Unplanned restart,Processed fish,Trap stopped functioning,2001,0,1.79999995231628,Yes,1,1.39999997615814,52,17.1000003814697
10,3984,Tisdale Weir RST,RR,2017-12-01T09:30:34Z,2017-12-01T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,3242,2.25,2.5,Yes,1,1.79999995231628,52,17.1000003814697
10,3985,Tisdale Weir RST,RL,2017-12-02T08:00:34Z,2017-12-02T08:00:34Z,Continue trapping,Processed fish,Trap functioning normally,2261,1.5,1.79999995231628,Yes,1,1.20000004768372,52,10.8000001907349
10,3986,Tisdale Weir RST,RR,2017-12-02T08:00:34Z,2017-12-02T08:00:34Z,Continue trapping,Processed fish,Trap functioning normally,2870,1.79999995231628,2,Yes,1,1.70000004768372,52,10.8000001907349
10,3987,Tisdale Weir RST,RL,2017-12-03T09:30:34Z,2017-12-03T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,2528,1.75,1.75,Yes,1,1.39999997615814,51,13.9499998092651
10,3988,Tisdale Weir RST,RR,2017-12-03T09:30:34Z,2017-12-03T09:30:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,2.34999990463257,Yes,1,1.89999997615814,51,13.9499998092651
10,3989,Tisdale Weir RST,RL,2017-12-04T09:30:34Z,2017-12-04T09:30:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,195,Yes,1,0.600000023841858,50,14.25
10,3990,Tisdale Weir RST,RR,2017-12-04T09:30:34Z,2017-12-04T09:30:34Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.5,Yes,1,1.10000002384186,50,14.25
10,3991,Tisdale Weir RST,RL,2017-12-05T10:00:34Z,2017-12-05T10:00:34Z,Continue trapping,Processed fish,Trap functioning normally,2727,1.64999997615814,1.35000002384186,Yes,1,1.39999997615814,50,13.3000001907349
10,3992,Tisdale Weir RST,RR,2017-12-05T10:00:34Z,2017-12-05T10:00:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,2.59999990463257,Yes,1,1.60000002384186,50,13.3000001907349
10,3993,Tisdale Weir RST,RL,2017-12-06T10:30:34Z,2017-12-06T10:30:34Z,Continue trapping,No fish were caught,Trap functioning normally,2142,1.39999997615814,1.60000002384186,Yes,1,1.20000004768372,50,15.25
10,3994,Tisdale Weir RST,RR,2017-12-06T10:30:34Z,2017-12-06T10:30:34Z,Continue trapping,Processed fish,Trap functioning normally,3258,2,2.20000004768372,Yes,1,1.89999997615814,50,15.25
10,3995,Tisdale Weir RST,RL,2017-12-07T09:45:34Z,2017-12-07T09:45:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,1.75,Yes,1,1.39999997615814,49,14.8500003814697
10,3996,Tisdale Weir RST,RR,2017-12-07T09:45:34Z,2017-12-07T09:45:34Z,Continue trapping,No fish were caught,Trap functioning normally,2622,1.64999997615814,2.25,Yes,1,1.79999995231628,49,14.8500003814697
10,3997,Tisdale Weir RST,RL,2017-12-08T10:45:34Z,2017-12-08T10:45:34Z,Continue trapping,No fish were caught,Trap functioning normally,2259,1.39999997615814,1.45000004768372,Yes,1,0.899999976158142,50,NA
10,3998,Tisdale Weir RST,RR,2017-12-08T10:45:34Z,2017-12-08T10:45:34Z,Continue trapping,No fish were caught,Trap functioning normally,2772,1.70000004768372,1.85000002384186,Yes,1,1.60000002384186,50,NA
10,3999,Tisdale Weir RST,RL,2017-12-09T09:30:34Z,2017-12-09T09:30:34Z,Continue trapping,No fish were caught,Trap functioning normally,1756,1.39999997615814,1.60000002384186,Yes,1,1.10000002384186,49,13.1499996185303
10,4000,Tisdale Weir RST,RR,2017-12-09T09:30:34Z,2017-12-10T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,2639,1.60000002384186,1.89999997615814,Yes,1,1.70000004768372,49,13.1499996185303
10,4001,Tisdale Weir RST,RL,2017-12-10T09:45:34Z,2017-12-10T09:45:34Z,Continue trapping,Processed fish,Trap functioning normally,1967,1.29999995231628,1.29999995231628,Yes,1,0.400000005960464,50,13.4499998092651
10,4002,Tisdale Weir RST,RR,2017-12-10T09:45:34Z,2017-12-10T09:45:34Z,Continue trapping,Processed fish,Trap functioning normally,2500,1.79999995231628,1.75,Yes,1,0.400000005960464,50,13.4499998092651
10,4003,Tisdale Weir RST,RL,2017-12-11T10:30:34Z,2017-12-11T10:30:34Z,Continue trapping,No fish were caught,Trap functioning normally,1691,1.20000004768372,1.70000004768372,Yes,1,1,49,12.0500001907349
10,4004,Tisdale Weir RST,RR,2017-12-11T08:30:34Z,2017-12-11T08:30:34Z,Continue trapping,No fish were caught,Trap functioning normally,2135,1.39999997615814,1.79999995231628,Yes,1,1.60000002384186,49,12.0500001907349
10,4005,Tisdale Weir RST,RL,2017-12-12T10:00:34Z,2017-12-12T10:00:34Z,Continue trapping,No fish were caught,Trap functioning normally,1899,1.29999995231628,1.5,Yes,1,1.39999997615814,48,15.1999998092651
10,4006,Tisdale Weir RST,RR,2017-12-12T10:00:34Z,2017-12-12T10:00:34Z,Continue trapping,Processed fish,Trap functioning normally,2370,1.60000002384186,1.79999995231628,Yes,1,1.60000002384186,48,15.1999998092651
10,4007,Tisdale Weir RST,RL,2017-12-13T10:00:34Z,2017-12-13T10:00:34Z,Continue trapping,No fish were caught,Trap functioning normally,1792,1.25,1.35000002384186,Yes,1,1.20000004768372,48,16.1499996185303
10,4008,Tisdale Weir RST,RR,2017-12-13T10:00:34Z,2017-12-13T10:00:34Z,Continue trapping,Processed fish,Trap functioning normally,2619,1.5,1.64999997615814,Yes,1,1.39999997615814,48,16.1499996185303
10,4009,Tisdale Weir RST,RL,2017-12-14T09:45:34Z,2017-12-14T09:45:34Z,Continue trapping,Processed fish,Trap functioning normally,1747,1.25,1.35000002384186,Yes,1,1.20000004768372,49,12.9499998092651
10,4010,Tisdale Weir RST,RR,2017-12-14T09:45:34Z,2017-12-14T09:45:34Z,Continue trapping,Processed fish,Trap functioning normally,1789,1.5,1.60000002384186,Yes,1,1.60000002384186,49,12.9499998092651
10,4011,Tisdale Weir RST,RL,2017-12-15T09:30:34Z,2017-12-15T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,1718,1.20000004768372,1.20000004768372,Yes,1,1.20000004768372,49,12.8999996185303
10,4012,Tisdale Weir RST,RR,2017-12-15T09:30:34Z,2017-12-15T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,1909,1.5,1.5,Yes,NA,1.60000002384186,49,12.8999996185303
10,4013,Tisdale Weir RST,RL,2017-12-16T08:15:34Z,2017-12-16T08:15:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,1.29999995231628,Yes,1,1,49,14
10,4014,Tisdale Weir RST,RR,2017-12-16T08:15:34Z,2017-12-16T08:15:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,1.10000002384186,Yes,1,1.79999995231628,49,14
10,4015,Tisdale Weir RST,RL,2017-12-17T09:00:34Z,2017-12-17T09:00:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,1.60000002384186,Yes,1,1.10000002384186,49,15.1499996185303
10,4016,Tisdale Weir RST,RR,2017-12-17T09:00:34Z,2017-12-17T09:00:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,1.89999997615814,Yes,1,1.60000002384186,49,15.1499996185303
10,4017,Tisdale Weir RST,RL,2017-12-18T09:45:34Z,2017-12-18T09:45:34Z,Continue trapping,Processed fish,Trap functioning normally,1822,1.39999997615814,1.35000002384186,Yes,1,1.20000004768372,48,18.1499996185303
10,4018,Tisdale Weir RST,RR,2017-12-18T09:45:34Z,2017-12-18T09:45:34Z,Continue trapping,Processed fish,Trap functioning normally,2580,1.70000004768372,1.89999997615814,Yes,1,1.39999997615814,48,18.1499996185303
10,4019,Tisdale Weir RST,RL,2017-12-19T09:30:34Z,2017-12-19T09:30:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,1441,0,1.20000004768372,Yes,1,1.20000004768372,50,15.1000003814697
10,4020,Tisdale Weir RST,RR,2017-12-19T09:30:34Z,2017-12-19T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,2201,1.60000002384186,1.60000002384186,Yes,1,1.60000002384186,50,15.1000003814697
10,4021,Tisdale Weir RST,RL,2017-12-20T11:00:34Z,2017-12-20T11:00:34Z,Continue trapping,No fish were caught,Trap functioning normally,1752,1.25,1.39999997615814,Yes,1,1.20000004768372,50,14.6000003814697
10,4022,Tisdale Weir RST,RR,2017-12-20T11:00:34Z,2017-12-20T11:00:34Z,Continue trapping,No fish were caught,Trap functioning normally,2394,1.39999997615814,2.25,Yes,1,1.79999995231628,50,14.6000003814697
10,4023,Tisdale Weir RST,RL,2017-12-21T10:00:34Z,2017-12-21T10:00:34Z,Continue trapping,No fish were caught,Trap functioning normally,1702,1.29999995231628,1.20000004768372,Yes,1,1.20000004768372,49,11.1499996185303
10,4024,Tisdale Weir RST,RR,2017-12-21T10:00:34Z,2017-12-21T10:00:34Z,Continue trapping,Processed fish,Trap functioning normally,2512,2.09999990463257,2.40000009536743,Yes,1,1.70000004768372,49,11.1499996185303
10,4025,Tisdale Weir RST,RL,2017-12-22T09:30:34Z,2017-12-22T09:30:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,1.39999997615814,Yes,1,1,48,15.4499998092651
10,4026,Tisdale Weir RST,RR,2017-12-22T09:30:34Z,2017-12-22T09:30:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,2,Yes,1,1.10000002384186,48,15.4499998092651
10,4027,Tisdale Weir RST,RL,2017-12-23T09:30:34Z,2017-12-23T09:30:34Z,Continue trapping,No fish were caught,Trap functioning normally,1704,1.10000002384186,1.25,Yes,1,0.800000011920929,47,13.1499996185303
10,4028,Tisdale Weir RST,RR,2017-12-23T09:30:34Z,2017-12-23T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,2449,1.79999995231628,1.75,Yes,1,1.29999995231628,47,13.1499996185303
10,4029,Tisdale Weir RST,RL,2017-12-24T09:00:34Z,2017-12-24T09:00:34Z,End trapping,No fish were caught,Trap functioning normally,1619,1.39999997615814,NA,Yes,1,1.10000002384186,49,12.6000003814697
10,4030,Tisdale Weir RST,RR,2017-12-24T09:00:34Z,2017-12-24T09:00:34Z,End trapping,No fish were caught,Trap functioning normally,2292,1.70000004768372,NA,Yes,1,1.39999997615814,49,12.6000003814697
10,4031,Tisdale Weir RST,RL,2017-12-26T09:45:34Z,2017-12-26T09:45:34Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,NA,NA,1.20000004768372,Yes,1,1.39999997615814,49,13.1499996185303
10,4032,Tisdale Weir RST,RR,2017-12-26T09:45:34Z,2017-12-26T09:45:34Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,NA,NA,2,Yes,1,1.79999995231628,49,13.1499996185303
10,4033,Tisdale Weir RST,RL,2017-12-27T09:00:34Z,2017-12-27T09:00:34Z,Continue trapping,No fish were caught,Trap functioning normally,1898,1.39999997615814,1.5,Yes,1,1.10000002384186,50,12.1999998092651
10,4034,Tisdale Weir RST,RR,2017-12-27T09:00:34Z,2017-12-27T09:00:34Z,Continue trapping,No fish were caught,Trap functioning normally,2769,1.70000004768372,2,Yes,1,1.29999995231628,50,12.1999998092651
10,4035,Tisdale Weir RST,RL,2017-12-28T09:45:34Z,2017-12-28T09:45:34Z,Continue trapping,No fish were caught,Trap functioning normally,1855,1.39999997615814,1.29999995231628,Yes,1,1.20000004768372,49,13.1000003814697
10,4036,Tisdale Weir RST,RR,2017-12-28T09:45:34Z,2017-12-28T09:45:34Z,Continue trapping,Processed fish,Trap functioning normally,2590,1.89999997615814,2.09999990463257,Yes,1,1.79999995231628,49,13.1000003814697
10,4037,Tisdale Weir RST,RL,2017-12-29T09:30:34Z,2017-12-29T09:30:34Z,Continue trapping,No fish were caught,Trap functioning normally,1823,1.29999995231628,1.29999995231628,Yes,1,1.10000002384186,50,15.6999998092651
10,4038,Tisdale Weir RST,RR,2017-12-29T09:30:34Z,2017-12-29T09:30:34Z,Continue trapping,No fish were caught,Trap functioning normally,2575,1.60000002384186,1.79999995231628,Yes,1,1.29999995231628,50,15.6999998092651
10,4039,Tisdale Weir RST,RL,2017-12-30T09:30:34Z,2017-12-30T09:30:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,1670,0,1.39999997615814,Yes,1,0.899999976158142,49,8.81999969482422
10,4040,Tisdale Weir RST,RR,2017-12-30T09:30:34Z,2017-12-30T09:30:34Z,Continue trapping,No fish were caught,Trap functioning normally,2414,1.70000004768372,1.70000004768372,Yes,1,1.29999995231628,49,8.81999969482422
10,4041,Tisdale Weir RST,RL,2017-12-31T10:15:34Z,2017-12-31T10:15:34Z,Continue trapping,No fish were caught,Trap functioning normally,1770,1.20000004768372,1.20000004768372,Yes,1,0.699999988079071,49,10.6099996566772
10,4042,Tisdale Weir RST,RR,2017-12-31T10:15:34Z,2017-12-31T10:15:34Z,Continue trapping,Processed fish,Trap functioning normally,2394,1.79999995231628,1.89999997615814,Yes,1,1.29999995231628,49,10.6099996566772
10,4043,Tisdale Weir RST,RL,2018-01-01T10:30:34Z,2018-01-01T10:30:34Z,Continue trapping,No fish were caught,Trap functioning normally,1858,1,1.29999995231628,Yes,1,0.899999976158142,49,13.25
10,4044,Tisdale Weir RST,RR,2018-01-01T10:30:34Z,2018-01-01T10:30:34Z,Continue trapping,Processed fish,Trap functioning normally,2453,1.60000002384186,1.70000004768372,Yes,1,1.20000004768372,49,13.25
10,4045,Tisdale Weir RST,RL,2018-01-02T09:00:34Z,2018-01-02T09:00:34Z,Continue trapping,Processed fish,Trap functioning normally,1689,1.10000002384186,1.39999997615814,Yes,1,1.5,49,15.8999996185303
10,4046,Tisdale Weir RST,RR,2018-01-02T09:00:34Z,2018-01-02T09:00:34Z,Continue trapping,Processed fish,Trap functioning normally,2265,1.39999997615814,1.89999997615814,Yes,1,1.39999997615814,49,15.8999996185303
10,4047,Tisdale Weir RST,RL,2018-01-03T09:30:34Z,2018-01-03T09:30:34Z,Continue trapping,No fish were caught,Trap functioning normally,1728,1.20000004768372,1.20000004768372,Yes,1,1.20000004768372,50,NA
10,4048,Tisdale Weir RST,RR,2018-01-03T09:30:34Z,2018-01-04T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,2304,1.60000002384186,1.89999997615814,Yes,1,1.29999995231628,50,NA
10,4049,Tisdale Weir RST,RL,2018-01-04T09:30:34Z,2018-01-04T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,1891,1.35000002384186,1.14999997615814,Yes,1,1.20000004768372,52,14.3999996185303
10,4050,Tisdale Weir RST,RR,2018-01-04T09:30:34Z,2018-01-04T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,2705,1.5,1.5,Yes,1,1.29999995231628,52,14.3999996185303
10,4051,Tisdale Weir RST,RL,2018-01-05T10:00:34Z,2018-01-05T10:00:34Z,Continue trapping,No fish were caught,Trap functioning normally,1668,0.899999976158142,1,Yes,1,0.800000011920929,53,17.75
10,4052,Tisdale Weir RST,RR,2018-01-05T10:00:34Z,2018-01-05T10:00:34Z,Continue trapping,No fish were caught,Trap functioning normally,2320,1.39999997615814,1.54999995231628,Yes,1,1,53,17.75
10,4053,Tisdale Weir RST,RL,2018-01-06T09:30:34Z,2018-01-06T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,1627,1,1.10000002384186,Yes,1,0.899999976158142,53,15.1000003814697
10,4054,Tisdale Weir RST,RR,2018-01-06T09:30:34Z,2018-01-06T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,2318,1.70000004768372,1.70000004768372,Yes,1,1.39999997615814,53,15.1000003814697
10,4055,Tisdale Weir RST,RL,2018-01-07T09:30:34Z,2018-01-07T09:30:34Z,Continue trapping,Processed fish,Trap functioning normally,1521,1.29999995231628,1.60000002384186,Yes,1,1,54,15.3999996185303
10,4056,Tisdale Weir RST,RR,2018-01-07T09:30:34Z,2018-01-07T09:30:34Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.79999995231628,Yes,1,1.39999997615814,54,15.3999996185303
10,4057,Tisdale Weir RST,RL,2018-01-08T10:30:34Z,2018-01-08T10:30:34Z,Continue trapping,No fish were caught,"Trap functioning, but not normally",1819,1.5,1.39999997615814,Yes,1,1.10000002384186,53,12.4499998092651
10,4058,Tisdale Weir RST,RR,2018-01-08T10:30:34Z,2018-01-08T10:30:34Z,Continue trapping,No fish were caught,Trap functioning normally,2610,2.09999990463257,2,Yes,1,1.29999995231628,53,12.4499998092651
10,4059,Tisdale Weir RST,RL,2018-01-09T09:30:34Z,2018-01-09T09:30:34Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.70000004768372,Yes,1,1,53,14.8999996185303
10,4060,Tisdale Weir RST,RR,2018-01-09T09:30:34Z,2018-01-09T09:30:34Z,Unplanned restart,No fish were caught,Trap stopped functioning,1591,0,2.65000009536743,Yes,1,1.29999995231628,53,14.8999996185303
10,4061,Tisdale Weir RST,RL,2018-01-10T09:45:34Z,2018-01-10T09:45:34Z,Continue trapping,Processed fish,Trap functioning normally,2555,2.29999995231628,2.40000009536743,Yes,1,1.89999997615814,54,25.3999996185303
10,4062,Tisdale Weir RST,RR,2018-01-10T09:45:34Z,2018-01-10T09:45:34Z,Continue trapping,Processed fish,Trap functioning normally,3100,2.20000004768372,2.79999995231628,Yes,1,1.89999997615814,54,25.3999996185303
10,4063,Tisdale Weir RST,RL,2018-01-11T10:00:34Z,2018-01-11T10:00:34Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.70000004768372,Yes,1,2.09999990463257,53,25.5
10,4064,Tisdale Weir RST,RR,2018-01-11T10:00:34Z,2018-01-11T10:00:34Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.79999995231628,Yes,1,2.5,53,25.5
10,4065,Tisdale Weir RST,RL,2018-01-12T09:45:34Z,2018-01-12T09:45:34Z,Unplanned restart,Processed fish,Trap stopped functioning,3443,2.45000004768372,2.40000009536743,Yes,1,1.79999995231628,54,38.7000007629395
10,4066,Tisdale Weir RST,RR,2018-01-12T09:45:34Z,2018-01-12T09:45:34Z,Unplanned restart,Processed fish,Trap functioning normally,NA,3.15000009536743,3.20000004768372,Yes,1,2.20000004768372,54,38.7000007629395
10,4067,Tisdale Weir RST,RL,2018-01-13T08:30:34Z,2018-01-13T08:30:34Z,Continue trapping,Processed fish,Trap functioning normally,2962,1.60000002384186,2.09999990463257,Yes,1,1.70000004768372,53,21.8999996185303
10,4068,Tisdale Weir RST,RR,2018-01-13T08:30:34Z,2018-01-13T08:30:34Z,Continue trapping,Processed fish,Trap functioning normally,3877,2.5,2.5,Yes,1,1.89999997615814,53,20.8999996185303
10,4069,Tisdale Weir RST,RL,2018-01-14T10:00:34Z,2018-01-14T10:00:34Z,Continue trapping,Processed fish,Trap functioning normally,2537,1.70000004768372,1.89999997615814,Yes,1,1.39999997615814,54,24.1499996185303
10,4070,Tisdale Weir RST,RR,2018-01-14T10:00:34Z,2018-01-14T10:00:34Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.40000009536743,Yes,1,1.70000004768372,54,24.1499996185303
10,4071,Tisdale Weir RST,RL,2018-01-15T10:00:34Z,2018-01-15T10:00:34Z,Continue trapping,Processed fish,Trap functioning normally,2659,1.79999995231628,1.89999997615814,Yes,1,1.39999997615814,52,18.5499992370605
10,4072,Tisdale Weir RST,RR,2018-01-15T10:00:34Z,2018-01-15T10:00:34Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.70000004768372,Yes,1,1.60000002384186,52,18.5499992370605
10,4073,Tisdale Weir RST,RL,2018-01-16T09:00:34Z,2018-01-16T09:00:34Z,Continue trapping,Processed fish,Trap functioning normally,1990,2,1.79999995231628,Yes,1,1.60000002384186,53,13.8999996185303
